ID;ESTADO;INGRESOS;CASA;PRECIO_DISPOSITIVO;GENERO;MESES;DURACION;SOBRECARGO;SALDO_RESTANTE;SATISFACCION
18989;VINCULADO;2495790;426878911.4;1086247;Mujer;24;2.1;18.35653;11.9;2.549863
18990;RETIRADO;8048659;1311651815;1696451;Hombre;19;1.4;65.91342;91.4;8.206069
18991;VINCULADO;7952970;1283421424;628391;Mujer;13;15.9;36.64074;100.8;2.343877
18992;VINCULADO;7465649;1198946444;1217178;Hombre;44;3.2;204.124;64.1;8.238754
18993;RETIRADO;716003;85885136.77;750938;Mujer;18;15.6;290.1377;18.5;8.39948
18994;RETIRADO;7083667;1150945076;1395830;Mujer;19;0.4;128.6186;80.7;8.236114
18995;VINCULADO;6307076;1053743816;1828073;Hombre;16;15.7;8.659702;56.4;2.172005
18996;VINCULADO;7536742;1193955410;860030;Hombre;43;1.8;0;71.8;3.049662
18997;VINCULADO;150000;63100917.05;676149;Hombre;12;15.4;47.3071;17.2;2.817794
18998;VINCULADO;7580015;1216344668;728646;Hombre;46;2.5;88.2057;53.2;7.694736
18999;VINCULADO;7553313;1165585157;807273;Mujer;42;16.9;56.64028;65.9;2.617182
19000;RETIRADO;6994368;1123803696;1057907;Hombre;17;2.1;329.6178;79.1;8.416069
19001;RETIRADO;7426154;1182072504;1802810;Mujer;25;16.9;118.3721;80.4;8.298915
19002;VINCULADO;6683356;1061343958;988686;Hombre;21;15.5;0;70.3;2.397481
19003;RETIRADO;6831509;1058840814;1658524;Hombre;3;1.2;266.5926;94.5;8.308343
19004;RETIRADO;7524949;1160811428;375443;Hombre;38;0.9;155.6642;72.3;8.10534
19005;RETIRADO;8601600;1357518980;2218055;Mujer;17;16.6;170.5182;112.1;8.575212
19006;VINCULADO;2527000;458469356.3;1570271;Hombre;19;0.9;0;7.4;3.433256
19007;VINCULADO;3917099;634874109.5;1033832;Mujer;4;3.2;0;13.3;2.260364
19008;RETIRADO;899954;239429217.9;3010643;Hombre;34;16;150.5121;0;8.30394
19009;RETIRADO;878494;222838962.5;2569369;Mujer;56;15.9;210.1026;6;8.195012
19010;VINCULADO;4031261;697030875.8;1709761;Hombre;29;2;19.82989;24.3;2.806118
19011;RETIRADO;1485761;219110494.7;1232334;Mujer;24;16.2;177.1995;18.4;7.972781
19012;RETIRADO;1348071;176103614.9;558187;Mujer;19;17.1;229.1906;12.4;8.863604
19013;VINCULADO;7483454;1217664378;363220;Mujer;13;2.4;0;66.1;2.236961
19014;VINCULADO;7594450;1165735021;557099;Hombre;44;1.4;242.4611;38.6;8.084843
19015;VINCULADO;2917799;458443510.1;890280;Mujer;15;1.5;37.8607;18.5;2.023226
19016;RETIRADO;6597710;1130987197;2619077;Hombre;10;17;159.7622;74;8.466948
19017;RETIRADO;8082974;1233012601;422940;Mujer;35;1.4;252.7252;108.4;8.524812
19018;RETIRADO;613893;101201431.9;435510;Mujer;24;17.1;16.502;26.6;3.298546
19019;RETIRADO;567522;126246587.1;1984526;Mujer;40;15.5;219.5235;26.4;8.220987
19020;VINCULADO;1309442;239997543.9;759151;Mujer;29;15.4;17.49231;11.4;2.523716
19021;RETIRADO;7761462;1227178191;2718769;Hombre;1;2.8;72.61041;76.4;2.870054
19022;VINCULADO;7173004;1185045203;1737200;Mujer;41;2.1;21.01503;90.2;3.251801
19023;VINCULADO;6660634;1026993271;1544184;Mujer;37;2.9;0;52.4;3.15322
19024;RETIRADO;7654199;1196014271;2363991;Hombre;47;14.7;305.7531;35.7;8.809792
19025;VINCULADO;1571212;274015241.7;1190168;Mujer;27;15.6;54.20302;11.9;2.483403
19026;RETIRADO;2492527;447334951.9;2344231;Hombre;13;0.5;222.2413;25.4;7.85635
19027;VINCULADO;919004;161293865.7;2055910;Hombre;43;15.7;117.9167;13.2;8.73596
19028;VINCULADO;713179;137453818.2;2301778;Hombre;6;17.4;0.781226;11.2;2.263034
19029;VINCULADO;6263249;1035797131;2440841;Hombre;51;16;0;44.7;2.202094
19030;RETIRADO;7370692;1153792937;725097;Mujer;52;1.6;169.8769;80.4;8.056646
19031;VINCULADO;796091;144164205.4;674697;Mujer;24;17.1;0;17.7;2.762866
19032;VINCULADO;477007;132252842.6;2082526;Hombre;48;14.7;0;0.4;2.662723
19033;VINCULADO;7829701;1184891327;848045;Mujer;28;17.8;19.42479;65;2.356003
19034;VINCULADO;7091055;1116341946;1551745;Mujer;17;16.2;28.94947;83.9;2.399821
19035;VINCULADO;1159388;145702075;587942;Hombre;48;15.9;23.6639;19.9;3.182969
19036;VINCULADO;8067523;1299709006;1851629;Mujer;26;15.7;202.6817;63.1;7.76951
19037;VINCULADO;6354434;1061321769;1327712;Hombre;0;4;16.13293;78.3;3.326048
19038;RETIRADO;7874170;1294189766;2535345;Hombre;28;15;301.1874;25.4;8.356317
19039;RETIRADO;7802191;1215285016;394776;Mujer;26;2.8;143.2013;64.4;8.454314
19040;VINCULADO;2273142;363826083.7;332991;Mujer;39;14.9;0;0;3.508249
19041;VINCULADO;160776;98886563.98;1575554;Hombre;28;16.4;0;24.7;2.244774
19042;RETIRADO;8095804;1299607542;665667;Mujer;17;3.1;175.9498;72.8;8.198094
19043;RETIRADO;7216521;1157736822;2459787;Mujer;20;3.3;211.4317;63.3;7.682787
19044;VINCULADO;1263544;287781375.9;2451719;Hombre;18;14.6;0;1.9;2.745231
19045;VINCULADO;7297513;1195250993;1820980;Mujer;18;16.5;61.68977;78.2;2.973429
19046;VINCULADO;3846200;613708266.9;369947;Hombre;16;1;19.63552;17.7;2.526917
19047;VINCULADO;986952;205750235.6;534772;Hombre;38;15.7;0;16;2.791295
19048;VINCULADO;8073466;1281724973;346340;Hombre;38;16.8;51.5259;48.9;2.706211
19049;RETIRADO;6669877;1042344582;391391;Mujer;22;2.4;214.9446;44.5;7.931869
19050;RETIRADO;7270140;1091545366;331546;Mujer;34;2.4;222.4588;69.6;7.236483
19051;RETIRADO;1742132;326157143.2;2084978;Mujer;23;16.4;198.1762;24.7;7.970238
19052;RETIRADO;2984433;513645280.2;442203;Mujer;20;3.1;201.3376;29.9;8.149086
19053;VINCULADO;1336040;230806123.2;1324833;Hombre;9;17.2;16.9133;1.6;3.500323
19054;VINCULADO;7541810;1214996110;2379532;Mujer;0;1.8;0;60.6;3.2824
19055;VINCULADO;7496073;1158610126;981369;Mujer;15;0.3;0;90.3;2.418927
19056;RETIRADO;7837269;1198005618;687309;Mujer;24;14.8;258.4917;82.7;8.209906
19057;VINCULADO;7755085;1245420023;1455565;Hombre;30;2.3;28.81018;62.2;3.071707
19058;RETIRADO;1472776;260555849.3;2073167;Mujer;17;16.3;211.7072;3;8.382556
19059;VINCULADO;7869574;1269651440;1201816;Hombre;64;2.2;19.49128;92;2.749736
19060;RETIRADO;6951251;1148352923;979009;Mujer;21;17.9;199.0575;97.6;7.968344
19061;VINCULADO;3235681;510410262.7;388657;Mujer;21;0.9;0;15.2;2.38379
19062;VINCULADO;6599155;1007450995;999903;Mujer;34;2;27.11248;62.2;2.511909
19063;VINCULADO;8117267;1309242687;1086122;Hombre;25;4.1;38.5708;84.2;4.016648
19064;VINCULADO;7065282;1068293710;616667;Mujer;33;13.8;27.8236;98.2;2.595874
19065;VINCULADO;2124426;327150210.7;1166981;Mujer;34;15.4;0;8.1;3.233954
19066;VINCULADO;6451353;1093276916;3024060;Hombre;31;15;6.168449;94.5;2.438785
19067;RETIRADO;7496830;1218698451;1494633;Mujer;28;14.6;222.9307;87.6;8.044572
19068;VINCULADO;3358703;568285106.4;1563957;Mujer;25;1.5;65.85483;23.7;2.982818
19069;RETIRADO;4032077;649971589.2;2205925;Mujer;44;2.2;274.7219;18.5;7.693031
19070;RETIRADO;6095713;930771360.2;1277135;Mujer;30;16.2;147.3275;64.7;7.72154
19071;VINCULADO;3663388;571850018.9;863682;Hombre;13;1.6;9.605266;17;2.453079
19072;RETIRADO;7471105;1202359118;956548;Mujer;59;16;141.3086;78.7;8.269894
19073;VINCULADO;1203231;217764228.1;673049;Hombre;15;15.6;38.29361;14.4;2.865044
19074;VINCULADO;6820335;1101235321;1074268;Hombre;31;2;36.8312;76.3;3.700074
19075;RETIRADO;7921280;1240927315;1053974;Mujer;20;1.9;236.9772;65.3;7.879379
19076;VINCULADO;6156238;995856797.3;371264;Hombre;0;14.6;78.35452;56.7;2.475677
19077;RETIRADO;3452205;498641492.7;433949;Mujer;32;2.5;150.7237;29.1;8.152615
19078;VINCULADO;6579409;1089150517;1338927;Hombre;54;0.6;0;58.8;3.05593
19079;VINCULADO;7969908;1311442762;2208638;Hombre;26;18;32.40329;92.7;2.750363
19080;RETIRADO;6947270;1097849586;1667565;Mujer;15;3.4;227.4373;76.3;8.64644
19081;RETIRADO;3766572;563435721;906392;Mujer;28;0.7;158.4652;19.8;8.40777
19082;VINCULADO;6589332;1014387212;628135;Hombre;18;14.7;46.27558;37;3.477222
19083;VINCULADO;7835490;1208186308;1428127;Mujer;42;0.9;13.2955;62.2;2.565759
19084;VINCULADO;2049040;363596477.6;758329;Mujer;2;3.1;31.23449;18.3;2.487989
19085;RETIRADO;1007435;171062086.9;724254;Mujer;50;17.3;205.1072;21.2;8.3137
19086;RETIRADO;6678925;1042677277;1168939;Hombre;49;17.3;206.6669;52.1;8.708785
19087;VINCULADO;2844669;442170559;877405;Hombre;9;2.8;29.58834;14.4;2.022591
19088;VINCULADO;3341830;488238425.8;393698;Mujer;27;3.7;0;28;2.963095
19089;RETIRADO;2802914;455480730.1;278159;Mujer;21;2.7;87.74154;3.3;7.784549
19090;RETIRADO;7584221;1156994869;504280;Mujer;20;15.7;286.4938;79.5;7.894569
19091;VINCULADO;2897256;490280096.3;449625;Mujer;45;2.2;36.19508;16.2;2.904735
19092;RETIRADO;8112406;1315054661;378736;Hombre;22;15.6;143.624;40.1;7.807274
19093;RETIRADO;1389278;255024791.4;317996;Mujer;11;15.5;116.007;13.1;8.25557
19094;VINCULADO;2728238;392856352.9;457581;Hombre;0;2.5;5.893486;5.3;2.977517
19095;VINCULADO;1102415;220290172.5;3057082;Hombre;28;16.1;331.4533;9.5;8.528053
19096;RETIRADO;7617146;1231790588;1909617;Mujer;56;2.1;173.5434;67.5;7.308533
19097;RETIRADO;6885840;1100923196;387950;Hombre;14;15.5;184.9966;85.1;8.531136
19098;RETIRADO;2844894;465109961.2;719651;Hombre;21;3.2;100.1647;3.5;7.893512
19099;RETIRADO;843895;104663636.1;610746;Hombre;33;16.6;146.3147;5.2;8.447272
19100;VINCULADO;2419077;393213995.8;1255419;Hombre;48;17.2;0;0;2.486942
19101;RETIRADO;2913739;457246994.8;2096742;Mujer;23;2;202.1575;25.8;8.417622
19102;VINCULADO;1003189;155040481.6;1732529;Mujer;19;16.1;185.6519;28.6;8.328344
19103;RETIRADO;8024565;1334934730;2410494;Hombre;18;3.9;198.5304;78;8.038601
19104;VINCULADO;2642461;460722032;809042;Hombre;23;1.3;3.419213;10.7;2.08697
19105;RETIRADO;7147519;1145736600;475623;Hombre;10;15.6;255.446;57.7;8.107144
19106;VINCULADO;2938788;514492943.9;3816313;Mujer;42;2.7;4.825135;3.6;3.607823
19107;VINCULADO;3694617;637711598.7;1708730;Hombre;11;4.2;270.3645;28.9;8.930602
19108;RETIRADO;3281568;522876582.9;1155287;Hombre;27;3.2;164.8965;12.1;8.308918
19109;RETIRADO;6601977;1089820551;2496887;Mujer;43;17.4;96.74022;48.6;8.427974
19110;RETIRADO;6899549;1058345035;1496547;Mujer;44;2.6;207.4575;69.9;8.17832
19111;RETIRADO;3584013;568900096.5;975393;Hombre;22;0;262.4434;6.9;8.45747
19112;RETIRADO;1888948;315078641;1493588;Hombre;36;16.5;173.8071;19.2;8.347744
19113;RETIRADO;7223298;1153282490;3178285;Mujer;36;16.4;223.6534;105.1;8.774652
19114;VINCULADO;6906165;1154453951;1916011;Mujer;28;16.8;21.61884;63.2;2.360765
19115;RETIRADO;3912554;641094536.5;522203;Mujer;36;2.5;152.4514;12.5;7.75669
19116;RETIRADO;1154086;269279187.8;1844002;Mujer;23;15.9;127.1225;5;8.599113
19117;RETIRADO;3356283;569508960.5;1197601;Hombre;38;2.1;127.1489;2.3;8.062437
19118;VINCULADO;8464969;1376051339;1395447;Mujer;40;0.7;34.46116;46;2.216924
19119;VINCULADO;3186933;494778899.3;394880;Mujer;32;1.8;17.78287;14.6;2.840021
19120;VINCULADO;3636568;590391302.9;779447;Hombre;50;1.5;28.2159;20.7;2.428425
19121;RETIRADO;3476888;546454808.2;993476;Mujer;27;4.5;244.1033;12.7;8.257141
19122;VINCULADO;1479261;253340883.5;1658670;Mujer;8;14.8;55.52791;17.1;2.542576
19123;VINCULADO;7278405;1152212309;1697562;Mujer;40;16.2;1.099442;49.2;2.784752
19124;VINCULADO;305890;126501417.2;1910239;Mujer;28;14.7;0;0;3.364178
19125;RETIRADO;8127080;1257815044;396348;Hombre;2;15.7;171.4721;79.2;8.330356
19126;VINCULADO;8005902;1281877795;563176;Mujer;21;2;75.43736;57.7;2.037644
19127;VINCULADO;7729306;1219407998;1659336;Hombre;28;3.3;7.704819;41;2.37819
19128;VINCULADO;782318;83340733.64;356497;Hombre;57;14.7;243.5636;10.4;8.239678
19129;RETIRADO;7264501;1218967537;1883109;Mujer;23;15.9;359.3934;44.3;8.39799
19130;VINCULADO;6475809;1026184762;1655904;Hombre;23;0.6;28.43963;55.1;2.017104
19131;RETIRADO;321892;122861346.7;946522;Hombre;11;16.7;222.2808;9.7;8.104107
19132;VINCULADO;1464893;259589555;655333;Mujer;34;12.9;0;18.8;3.132917
19133;RETIRADO;1715483;305865222.7;1592060;Hombre;0;15.2;291.6223;13.4;8.315328
19134;VINCULADO;3816752;614005638.8;2369685;Mujer;47;2.6;76.07406;19.8;3.443607
19135;VINCULADO;1691002;278556391.9;385897;Mujer;12;14;44.58284;11.5;2.640062
19136;RETIRADO;7169611;1171855028;750877;Hombre;28;16.3;149.4841;80.1;8.541099
19137;RETIRADO;6336942;1061204903;1791453;Mujer;26;17.2;167.8551;53;8.033224
19138;VINCULADO;1621753;248807191.4;487044;Mujer;15;15;9.982049;5.1;3.396111
19139;RETIRADO;7383325;1206105216;1022339;Hombre;27;16.5;205.655;64.3;8.416444
19140;VINCULADO;6746232;1112119281;787364;Hombre;43;1.9;0;63.6;2.520399
19141;VINCULADO;389950;37456469.11;427217;Mujer;38;15.9;0;17.5;2.273982
19142;RETIRADO;3125524;539288465.5;948223;Hombre;0;2.8;146.9735;4.5;7.666312
19143;VINCULADO;858390;148437223;1299516;Mujer;4;15.5;6.724057;0;2.484231
19144;VINCULADO;7077305;1129972350;2641331;Mujer;31;2.3;345.177;60.6;8.300174
19145;VINCULADO;7294891;1141015117;1179250;Hombre;10;1.5;0;72.5;3.146116
19146;RETIRADO;3646213;590774729.4;2011658;Mujer;16;2;168.4895;9.6;8.863969
19147;VINCULADO;256034;99576825.71;832528;Hombre;34;15.2;72.71458;22.8;3.275893
19148;VINCULADO;6547512;1060018147;1321388;Mujer;14;14.5;11.52979;84.4;2.410175
19149;RETIRADO;2914149;424320353.2;790487;Mujer;43;2.1;166.6326;16.5;8.4233
19150;VINCULADO;7051200;1103519964;377117;Hombre;36;1.2;11.31652;64.8;2.058073
19151;VINCULADO;1710964;301836709.8;1449174;Hombre;16;16.2;0;12.5;3.001086
19152;VINCULADO;613963;101887010.9;1143970;Mujer;10;15.1;0;25.2;2.869224
19153;VINCULADO;7024784;1120999633;1663664;Hombre;31;14.7;23.49107;60.3;1.976054
19154;RETIRADO;6563809;1073707453;2145156;Mujer;25;2;104.6684;57.2;8.114784
19155;RETIRADO;7418842;1173672202;1675164;Hombre;51;2;217.4527;58.5;8.310583
19156;VINCULADO;6463720;1056226623;1115439;Hombre;50;16.5;0;44.2;2.932564
19157;RETIRADO;3697888;609889671.5;2236959;Hombre;9;1.7;10.04406;7.7;3.047102
19158;VINCULADO;7458076;1118819200;438207;Hombre;38;15.2;37.69424;53.2;2.587706
19159;RETIRADO;7373357;1205839654;1765807;Hombre;26;1.2;270.1476;46.9;8.869178
19160;VINCULADO;6989621;1123346283;947517;Hombre;30;16.2;47.40919;51.9;3.282908
19161;RETIRADO;7587681;1168749611;422634;Hombre;13;0;157.6805;80.3;8.637389
19162;RETIRADO;7448363;1135802713;863057;Hombre;33;17;251.1789;29.8;8.241638
19163;RETIRADO;1719410;262403914.6;1407702;Hombre;1;15.5;255.0657;28.9;7.935722
19164;RETIRADO;7446660;1226642247;1179464;Hombre;4;14.1;135.414;55.7;8.544984
19165;RETIRADO;6823584;1075183021;1652033;Hombre;10;2.3;246.3418;95.2;8.460646
19166;VINCULADO;6529818;1005776869;793665;Mujer;32;15;0;96.6;3.374655
19167;RETIRADO;1110723;163981907.3;1260054;Hombre;38;16.4;184.7733;26.8;8.172187
19168;VINCULADO;7292509;1186283111;1344470;Hombre;23;2.7;33.03409;79.8;2.34201
19169;VINCULADO;7694176;1257266042;788290;Mujer;7;3;0;68.2;2.504813
19170;VINCULADO;6546376;1042319116;1232421;Hombre;22;0.9;0;98.3;2.356048
19171;VINCULADO;792757;179042225.4;1403324;Hombre;9;16.1;0;24.9;3.256576
19172;RETIRADO;7654865;1178841159;540107;Hombre;23;15.9;278.1649;65.4;8.300144
19173;VINCULADO;914403;161775591.3;2343815;Mujer;13;16.3;0;16.3;3.363584
19174;VINCULADO;7458139;1190276155;521364;Mujer;43;2.9;0;84.3;3.146853
19175;RETIRADO;6497001;1040778582;370062;Mujer;22;1.7;169.3156;41.1;7.850469
19176;VINCULADO;1226577;162777057.1;555710;Mujer;29;14.8;42.55305;0;1.862121
19177;RETIRADO;1850776;299670823.6;610226;Mujer;59;16.1;171.484;3.3;7.953892
19178;VINCULADO;1392640;227474140;1364657;Hombre;36;18.6;0;5.5;3.071836
19179;VINCULADO;8826486;1437183493;1920607;Hombre;15;15.9;25.47369;29.3;2.894372
19180;VINCULADO;7596494;1167873021;1111625;Hombre;20;16.1;24.99643;51;2.697728
19181;RETIRADO;7896376;1281626458;1269680;Hombre;0;1.7;192.2679;67.4;8.717344
19182;VINCULADO;7415192;1193080012;546132;Mujer;30;15.5;0;88.3;2.559211
19183;VINCULADO;1723149;298982344;2075476;Mujer;28;16.3;47.03514;16.7;2.823371
19184;VINCULADO;830141;166726056;1065982;Mujer;20;15.5;0;24.1;2.411404
19185;VINCULADO;4366380;728396398.6;561031;Mujer;0;0.9;0;0;2.74136
19186;VINCULADO;7736764;1260263640;1856148;Hombre;12;1.2;0;69.1;3.029993
19187;RETIRADO;1014516;156772288;457149;Mujer;35;17.3;99.97638;10.1;7.663712
19188;RETIRADO;2171292;403026222.5;1304003;Hombre;24;15;231.0467;0;8.467185
19189;RETIRADO;7899700;1265853390;1144696;Hombre;34;14.8;203.8381;74;8.177978
19190;VINCULADO;6943180;1186380114;2582237;Mujer;53;15.1;31.24348;71.1;2.340106
19191;VINCULADO;8423944;1364527491;843239;Mujer;42;15.3;0;55.7;2.983748
19192;VINCULADO;7485509;1260928712;2176767;Mujer;29;3;0;87;2.763567
19193;RETIRADO;3222048;501667883.4;789043;Hombre;43;0.9;199.0933;15.3;8.35466
19194;RETIRADO;6955638;1159440920;1420628;Mujer;49;1.5;289.4278;58.4;8.054261
19195;RETIRADO;7863845;1245174367;1258553;Mujer;13;15.9;238.9245;64.7;8.714167
19196;RETIRADO;6794625;1108921067;2663787;Hombre;10;2.5;155.1603;49.4;8.135681
19197;RETIRADO;1086459;210481139.3;388351;Hombre;17;15.6;121.5205;21.3;8.208674
19198;VINCULADO;3244185;496418632.8;910485;Hombre;32;2.4;23.60639;22.5;1.933437
19199;RETIRADO;7623579;1200930638;587134;Hombre;0;0;198.4994;68.3;7.883365
19200;RETIRADO;6817400;1033382154;1059562;Mujer;31;15.5;168.3831;89.5;8.443542
19201;RETIRADO;8550594;1308057267;1052165;Hombre;49;14.5;187.1621;65.2;8.553638
19202;RETIRADO;979473;178852274.9;2507157;Hombre;27;16.3;168.72;12.6;8.239697
19203;VINCULADO;6491132;1050145498;1261866;Hombre;44;17.3;33.14539;55.3;3.452581
19204;VINCULADO;8401618;1348345526;2374790;Hombre;32;2.1;22.74777;93.2;2.776019
19205;VINCULADO;2817876;420983987;494298;Hombre;20;2;55.29229;0;2.908015
19206;RETIRADO;2442289;474488352.2;1944367;Hombre;21;1.5;208.8652;3.1;7.774386
19207;VINCULADO;2953070;553571548.1;1851147;Mujer;11;1.8;0;8;3.11393
19208;VINCULADO;2969646;550480894.5;1900285;Mujer;13;2.2;0;10;3.805497
19209;VINCULADO;6183009;1009554246;360009;Mujer;13;18;24.47409;57;2.755466
19210;RETIRADO;2643164;498316673;1734573;Mujer;17;3.4;155.2316;10.9;8.561916
19211;VINCULADO;510471;120596880;914840;Mujer;50;17.7;5.57486;18.1;2.748267
19212;VINCULADO;572697;160648383.7;2301501;Hombre;16;15.9;14.0754;11.6;3.388174
19213;RETIRADO;1529387;259784317.2;2149927;Mujer;30;15.8;252.391;30.5;8.236984
19214;RETIRADO;8130601;1314982382;553952;Mujer;33;1.2;214.6646;67.5;8.586342
19215;RETIRADO;7050711;1163494518;2686586;Hombre;0;14.8;177.3818;96.6;8.121194
19216;VINCULADO;7553950;1229335134;1869514;Mujer;11;1.3;24.34684;72.5;2.837443
19217;VINCULADO;7580771;1262611229;1988744;Hombre;35;2.3;63.77869;81;2.504923
19218;RETIRADO;6974678;1076728217;517245;Mujer;22;2.6;296.5887;35.9;8.822723
19219;RETIRADO;1327640;222429681.8;1530524;Mujer;15;15.2;126.8396;23.6;8.487168
19220;RETIRADO;3979904;645826667.1;1322223;Hombre;52;1.3;203.5425;26.1;8.64206
19221;VINCULADO;6984151;1123305789;1262188;Mujer;5;2;0;69.3;2.876608
19222;VINCULADO;7260711;1113785183;1179296;Hombre;33;13.9;67.81173;41.6;3.145236
19223;VINCULADO;7126323;1188271802;1776946;Hombre;23;3.8;25.50863;59;2.263329
19224;RETIRADO;7256778;1171116216;2364467;Hombre;8;12.9;0;92.9;2.610521
19225;RETIRADO;3974470;659043825.4;2272111;Hombre;37;2.1;327.0262;22.8;8.085854
19226;VINCULADO;7540633;1203895605;341218;Mujer;44;15.6;3.281748;80.8;2.85034
19227;VINCULADO;7659080;1277066427;1684526;Mujer;37;1.1;0;43;2.049209
19228;VINCULADO;7276014;1162667499;1374865;Hombre;35;2.5;18.47777;66.8;2.919836
19229;VINCULADO;7479191;1178396197;1036693;Hombre;17;0.9;23.5707;65.3;1.846518
19230;RETIRADO;3148526;477069295.9;1474413;Mujer;21;4.2;183.6769;4.8;8.520484
19231;RETIRADO;3763165;623067434.3;433266;Mujer;17;2.4;235.2163;22.9;8.486323
19232;RETIRADO;7165673;1105104013;367058;Hombre;31;0.7;140.4396;56;8.653495
19233;RETIRADO;7623996;1273452780;2584473;Mujer;42;16.5;218.1737;73.6;8.415945
19234;RETIRADO;3672981;636674751.2;2599924;Mujer;27;3.6;158.5988;11.6;8.269174
19235;RETIRADO;1727102;271993104.9;333517;Mujer;30;16.9;2.934163;3.2;2.681386
19236;VINCULADO;650540;111896896.8;1739057;Mujer;28;16.5;202.3345;0.3;7.801952
19237;RETIRADO;7032629;1171430091;2841190;Hombre;25;2.5;253.6602;52.3;8.275976
19238;RETIRADO;8137582;1294185314;849858;Hombre;39;1.9;278.5167;64.5;8.23092
19239;RETIRADO;2989058;466996768;920388;Mujer;9;2.1;190.7477;17.1;9.231804
19240;RETIRADO;6978867;1124721132;1907349;Hombre;0;1.6;0;69.1;3.376838
19241;RETIRADO;3635577;527079442;433542;Mujer;25;1.3;209.4241;14.4;7.968461
19242;RETIRADO;589016;125748410.4;625316;Mujer;7;16.2;203.6733;7.1;7.911499
19243;RETIRADO;6459680;1015540498;430038;Mujer;23;14.9;144.3723;63.5;7.753595
19244;VINCULADO;8914496;1452799553;1778634;Hombre;0;3.2;11.19255;66.8;3.059494
19245;RETIRADO;7863260;1261210447;566620;Hombre;25;2.7;286.2346;90.5;8.761027
19246;RETIRADO;2003892;358017579.3;1768056;Mujer;30;16.1;273.426;5;8.376165
19247;RETIRADO;7703124;1264074371;2058187;Hombre;41;3.4;185.4504;68.6;8.667678
19248;VINCULADO;1359112;277168471.1;1132158;Mujer;39;16.2;43.31993;0;3.19974
19249;RETIRADO;7363496;1149825460;849227;Mujer;29;1.6;127.049;80.1;7.784415
19250;RETIRADO;2811100;440635602;1338237;Mujer;33;2;68.18749;26;8.863593
19251;RETIRADO;1156417;226790170.5;862765;Mujer;60;16.2;193.6297;31.4;8.171224
19252;VINCULADO;7594765;1237520071;679807;Hombre;34;2.8;0;94;2.793283
19253;RETIRADO;2099433;362251089.6;398209;Hombre;0;15.2;180.0963;25.3;8.194782
19254;RETIRADO;1431360;321788761.6;2331153;Mujer;0;16.2;169.3485;8.8;8.786885
19255;RETIRADO;1085723;186130917.5;1648647;Mujer;27;18.7;203.4148;16;7.945264
19256;RETIRADO;6798555;1069693836;1170389;Hombre;32;17.5;82.44841;74;8.4217
19257;VINCULADO;7046219;1162131268;2530017;Mujer;5;2.4;0;56.7;3.137619
19258;RETIRADO;1438098;234475297.7;1277908;Hombre;14;15.6;259.2245;17.1;8.366898
19259;RETIRADO;7331580;1118427678;1153645;Mujer;22;15.2;147.0459;66.9;7.65171
19260;RETIRADO;6338326;1067941915;1559417;Mujer;14;1.9;117.3689;56.1;8.015815
19261;VINCULADO;299576;78623020.13;590849;Hombre;33;16.1;20.00409;23.5;3.35946
19262;VINCULADO;1346354;291569398.4;1538561;Mujer;1;14.5;7.254296;0;2.079445
19263;RETIRADO;7253189;1190798463;1570022;Mujer;18;1;23.83258;77.6;2.941856
19264;RETIRADO;7488451;1166006641;292363;Hombre;20;17.5;147.0654;83.5;7.992538
19265;VINCULADO;7311789;1132405378;1782753;Mujer;20;14.9;58.77085;85;2.87594
19266;RETIRADO;2148996;401914738.6;2295524;Hombre;24;16.9;222.4164;1.1;8.23112
19267;RETIRADO;3143204;531226610.4;2335847;Mujer;39;1.3;187.8196;21.3;7.846442
19268;RETIRADO;7480723;1241882234;2199780;Hombre;3;17.8;249.882;83.3;8.623948
19269;VINCULADO;6814364;1084122197;1178808;Hombre;20;2.7;36.44207;63.8;2.948237
19270;VINCULADO;2886036;503332467.5;1193587;Hombre;32;2.6;0;1.4;3.242523
19271;RETIRADO;8258936;1261773966;709757;Mujer;23;1.9;186.1848;75.9;7.996353
19272;VINCULADO;6668587;1030116295;1628079;Hombre;12;3.2;27.2678;63.9;2.742084
19273;VINCULADO;8680182;1362158287;1366832;Hombre;29;15.7;44.72683;65.2;2.326452
19274;VINCULADO;8023536;1319079540;2020612;Hombre;28;17.6;0;81.2;1.916756
19275;RETIRADO;7671168;1198969731;361061;Hombre;46;3.1;189.4961;69.3;8.865577
